id,title,channel_id,channel_name,published_date,description
MTeE52xeMNg,WHAT A WIN! The Avalanche take the Stanley Cup Final 👏 | Get Up,UC7i94bTxxuZBrllSxXHyFxg,NHL on ESPN,2022-06-27T13:25:27Z,PK Subban is on Get Up reacting to the Colorado Avalanche winning the Stanley Cup Final after beating the Tampa Bay Lightning ...
JumY_GWNqco,The Avalanche win the Stanley Cup!,UCqFMzb-4AUf6WAIbl132QKA,NHL,2022-06-27T02:56:16Z,The Colorado Avalanche are your Stanley Cup Champions!
Yx9bg4Xq7Ig,GOTTA SEE IT: Colorado Avalanche Defeat The Tampa Bay Lightning To Win First Stanley Cup Since 2001,UCVhibwHk4WKw4leUt6JfRLg,SPORTSNET,2022-06-27T03:04:33Z,Watch the final moments of the 2022 Stanley Cup Final as the Colorado Avalanche defeat the Tampa Bay Lightning in six games ...
fpf_bDoWrt8,James Arthur - Avalanche (Official Lyric Video),UCV5Gw7GGOMxe6SSF6llp_3Q,James Arthur,2021-08-12T23:00:09Z,"JOIN ME ON TOUR 2022! xx ▻ https://www.jamesarthurofficial.com/live/ My new album, It'll All Make Sense In The End, out now: ..."
JKiB_4TPXDM,Avalanche: Could AVAX CRUSH it in 2022?! Deep Dive!!,UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-01-25T15:32:40Z,Insider Info in my Socials https://guy.coinbureau.com/socials/ Get The Hottest Crypto Deals ...
hSGdiFg2xvo,Final 2 Minutes of Lightning Vs. Avalanche Game 6,UCQOhU1_wV8yp5upKtL9EgMw,Starkcon Plays,2022-06-27T03:05:17Z,
xIwkmdXHpCE,"Colorado Avalanche Win Stanley Cup, Instantly Leave MASSIVE Dent In It | Pat McAfee Reacts",UCxcTeAKWJca6XyJ37_ZoKIQ,The Pat McAfee Show,2022-06-27T20:45:01Z,"Congrats to the Colorado Avalanche players, family, and fans for this MASSIVE WIN. This is a conversation from The Pat McAfee ..."
sRbN53M-NOU,5 Monster Avalanche Caught On Camera,UCu6H0owNo5Cm_J2znpYBjGA,Underworld,2022-01-07T21:00:32Z,5 Monster Avalanches Caught On Camera SUBSCRIBE: https://bit.ly/3obsVlo ▻ Music Licensed From SoundStripe/Envato ...
7BQt5MNW9lk,Around The Horn | Avalanche beat Lightning 2-1 in game 6 to win Stanley Cup title 2022,UCNKLtio536CQjbZ_sh2Ym6Q,Liễu Susi,2022-06-27T21:55:03Z,Around The Horn | Avalanche beat Lightning 2-1 in game 6 to win Stanley Cup title 2022.
09XRPwAibLs,The Colorado Avalanche Win The Stanley Cup! What Does It Mean For The Leafs?,UCtfMiofsjQLnv1lEazJn9JA,Gluttons For Punishment Leafs and NHL Podcast,2022-06-28T16:00:00Z,"On Episode 66 of the Gluttons For Punishment Podcast, Michael Lepore and Anthony Bruno give their thoughts on the Colorado ..."
WLHS8zxDPCM,Avalanche land in Denver after Stanley Cup victory,UC72nbKQLSDyiSARhg0Ywj4w,9NEWS,2022-06-27T22:54:35Z,The Avalanche are back in Colorado as world champions toting an iconic sports trophy. Ball Arena was rocking and bars across ...
553mvX1F1jk,Colorado Avalanche And Tampa Bay Lightning Exchange Handshakes Following Their Six-Game Series,UCVhibwHk4WKw4leUt6JfRLg,SPORTSNET,2022-06-27T03:08:41Z,Watch as the Avalanche and Lightning exchange handshakes following a six-game series that saw Colorado win the Stanley Cup ...
sHD05SXUyAg,ESPN SC | Scott Van Pelt reacts to Avalanche dethrone Lightning to win Stanley Cup for 3rd time,UCNKLtio536CQjbZ_sh2Ym6Q,Liễu Susi,2022-06-27T04:10:51Z,ESPN SC | Scott Van Pelt reacts to Avalanche dethrone Lightning to win Stanley Cup for 3rd time.
13U5j12qsYU,"Avalanche win 3rd Stanley Cup in franchise history, defeat defending champion Lighting in Game 6",UC_-gT7OYiRCK9Sp8SIv9WgQ,CBS Denver,2022-06-27T03:32:24Z,"vs fans everywhere were able to rejoice on Sunday night, as the Colorado Avalanche made team history for the third time, winning ..."
v7DSfNhPsA8,Colorado Avalanche Stanley Cup Champions Recap and Reaction.,UCby3xFevCzUdDleuIkAjfnw,Hot Garbage Sports,2022-06-27T05:00:30Z,Colorado Avalanche win the NHL Stanley Cup in Game 6 against the Tampa Bay Lightning ending the Bolts dynasty and starting ...
4xdhx8UFsTc,AVALANCHE VS LIGHTNING GAME 6 LIVE! (NHL Playoffs / Stanley Cup Final Game Stream Free Play-By-Play),UCPLyt0s7Y4fhEkVyAvY2bNQ,Graviteh,2022-06-27T03:34:35Z,"Hello Guys, Welcome Back! Today I'm Live Streaming the Colorado Avalanche vs Tampa Bay Lightning Game 6 Of the Stanley ..."
j-a8An12QDs,Avril Lavigne - Avalanche (Official Lyric Video),UC_k8KFBzEf0uQ8LRFSAgSUA,Avril Lavigne,2022-02-25T05:00:17Z,Avril Lavigne - Avalanche New album 'Love Sux' out now on DTA Records: https://avrillavigne.lnk.to/lovesux Follow Avril On..
1OdRg21eIMk,Avs win Stanley Cup 🏆 Live celebration coverage from Denver,UCkRP0nS2qERsw-U-OTLbI0A,FOX31 Denver,2022-06-27T05:25:37Z,The Colorado Avalanche are the 2022 Stanley Cup champions! We're live with celebration coverage from Denver on FOX31 ...
vVKu8Ai0C1M,Colorado Avalanche Stanley Cup Champions vs Lightning | Winning Moment &amp; Full Celebration | 21-22,UCJ1nKtdLm4CJ8gY3J_3Z6cA,Gunshot25,2022-06-27T04:24:20Z,The Colorado Avalanche have taken down the back to back reigning champions in The Tampa Bay Lightning. Check out the ...
vByXTrDrbZI,Christian French - avalanche (Official Video),UCT6PS7kas1GYLLye-C6a-cA,ChristianFrenchVEVO,2021-06-25T16:00:12Z,"Get ""Avalanche"": christianfrench.lnk.to/avalanche Follow Me: Instagram: https://www.instagram.com/christianfrench TikTok: ..."
ANj55ghWNaY,Colorado Avalanche vs Tampa Bay Lightning Game 6 | Stanley Cup Live | Stanley Cup Final 2022,UCqFMzb-4AUf6WAIbl132QKA,NHL,2022-06-27T00:03:16Z,Hosts Jackie Redmond and Julie Stewart-Binks host Stanley Cup Live every game day. Stanley Cup Live is a live pre-game show ...
EexYN_xRc6o,NHL Tonight | Mike Rupp reacts to Avalanche defeat Lightning 2-1 in Game 6 to win 2022 Stanley Cup,UCNKLtio536CQjbZ_sh2Ym6Q,Liễu Susi,2022-06-27T04:08:15Z,NHL Tonight | Mike Rupp reacts to Avalanche defeat Lightning 2-1 in Game 6 to win 2022 Stanley Cup.
coxgxtl0xoI,The Avalanche win the Cup | The Jim Rome Show,UCTwARLMzm9weYBOqR3LS1jw,The Jim Rome Show,2022-06-27T18:31:19Z,3-time Stanley Cup winner Ken Daneyko joins Jim Rome to talk about the Avalanche's 2-1 victory over the Lightning to win the ...
5bFgDOkwQyE,DNVR Avalanche Watch Along Stanley Cup Final Game 6 l AVS WIN THE CUP,UC8aOXvlqQqMlTFvbbAarD-A,DNVR Sports,2022-06-27T04:23:09Z,It's Rudo's Watch Along for the Stanley Cup Final Game 6! Tune in for all the reactions in an extra long edition of the Watch along ...
It1HB20ZG0Y,On-ice interviews after Avalanche Stanley Cup victory,UC72nbKQLSDyiSARhg0Ywj4w,9NEWS,2022-06-27T05:30:29Z,9NEWS' Arielle Orsuto checks in with players after the Avalanche Stanley Cup victory. Ball Arena was rocking and bars across ...
GsNpvFgCoks,Colorado Avalanche Gather Around Centre Ice To Pose For A Photo With The Stanley Cup,UCVhibwHk4WKw4leUt6JfRLg,SPORTSNET,2022-06-27T03:55:47Z,Watch as the Colorado Avalanche gather around centre ice to pose for a photo with their newly earned Stanley Cup after ...
IabLNul0v1U,The Stanley Cup Is On The Way To Colorado! The Avalanche Will Arrive In Denver With The Cup Monday A,UC_-gT7OYiRCK9Sp8SIv9WgQ,CBS Denver,2022-06-27T18:37:27Z,The Avalanche shared a photo of the trophy on the plane heading to Colorado.
_swc-UF5lWI,The Stanley Cup took some damage by the winning Avalanche but so did these trophies in the past!,UCOGxnF5dWQtoEz6E-msabZA,CBC Sports,2022-06-27T14:07:39Z,"Colorado's Nicolas Aube-Kubel dropped the championship trophy minutes after winning it, Rob Pizzo looks at other major ..."
tj13mfBdgQs,Nathan MacKinnon Sets Up Artturi Lehkonen to Give Avalanche the Lead in Game 6,UCVhibwHk4WKw4leUt6JfRLg,SPORTSNET,2022-06-27T01:55:20Z,Watch as Colorado Avalanche forward Artturi Lehkonen receives a feed from Nathan MacKinnon on the rush and puts it past ...
y7hqan9uZ80,2022 Stanley Cup Finals: Avalanche vs Lightning Game 6 Preview [Picks + Props] | CBS Sports HQ,UCja8sZ2T4ylIqjggA1Zuukg,CBS Sports HQ,2022-06-26T15:51:56Z,Todd Fuhrman joins CBS Sports HQ to preview Avalanche-Lightning Game 6 in the Stanley Cup Finals. SUBSCRIBE TO OUR ...
gcNpRs5aVLY,The Colorado Avalanche won The Stanley Cup | DNVR Avalanche Postgame LIVE,UC8aOXvlqQqMlTFvbbAarD-A,DNVR Sports,2022-06-27T05:32:21Z,The Colorado Avalanche won The Stanley Cup! SUBSCRIBE: https://www.youtube.com/c/DNVR_Sports WEBSITE: ...
99lQFXL9zaY,[FULL] Colorado Avalanche 2022 Stanley Cup Finals Trophy Ceremony | NHL on ESPN,UC7i94bTxxuZBrllSxXHyFxg,NHL on ESPN,2022-06-27T05:16:06Z,"See the full 2022 Stanley Cup Finals Trophy Ceremony after the Colorado Avalanche defeated the Tampa Bay Lightning, 2-1, ..."
hEAbOCQ9MNw,"Stanley Cup Final Game 5 Highlights | Lightning vs. Avalanche - June 24, 2022",UCVhibwHk4WKw4leUt6JfRLg,SPORTSNET,2022-06-25T03:25:24Z,Andrei Vasilevskiy made 35 saves and Ondrej Palat scored the game-winning goal to help the Tampa Bay Lightning to a 3-2 win ...
mkw_2kQovmQ,Colorado Avalanche WIN the STANLEY CUP!,UCnWUMMlROKuT3roikjMp9TQ,Post2Post Productions,2022-06-27T21:30:04Z,Episode 1162 Supporting the channel can be done here: YouTube Membership: ...
2a_t3LZFvCg,Every Goal from the Colorado Avalanche Stanley Cup Run | 2022 Playoffs | NHL,UCqFMzb-4AUf6WAIbl132QKA,NHL,2022-06-27T14:30:00Z,Relive every goal scored by the Colorado Avalanche in the 2022 Stanley Cup Playoffs as the franchise collected its third-ever ...
9pYN_01Q3dU,THE COLORADO AVALANCHE ARE 2022 STANLEY CUP CHAMPIONS,UC9PKpPDyCi_Jck8j3e6N-_g,Pardon My Take,2022-06-27T12:00:10Z,Subscribe: https://barstool.link/PMTYT 00:00 Intro 01:52 Stanley Cup Recap 15:41 College World Series 19:27 Who's Back Of The ...
--14w5SOEUs,Migos - Avalanche (Official Video),UCGIelM2Dj3zza3xyV3pL3WQ,MigosVEVO,2021-06-10T16:00:00Z,"Watch the the official video for Migos - ""Avalanche"" Stream//Download Migos new album """"Culture III"""" here: ..."
WAUEyKsTNU8,Pardon The Interruption | Michael Wilbon: bigger story: Avalanche win or Lightning lose?,UCNKLtio536CQjbZ_sh2Ym6Q,Liễu Susi,2022-06-27T22:16:18Z,Pardon The Interruption | Michael Wilbon: bigger story: Avalanche win or Lightning lose?
CVWOEB9eAmw,Reviewing Avalanche vs Lightning Game Six,UC_AFyA9FqrZ57bb9QRH77wg,The Hockey Guy,2022-06-27T03:29:44Z,That was a great series. Congratulations to the Colorado Avalanche on a great season and on ending their Cup drought after 21 ...
