id,title,channel_id,channel_name,published_date,description
fyZrC6Omdvc,POLYGON MATIC: THIS IS THE MOMENT EVERYONE!! WHAT COMES NEXT? Polygon Matic Price Prediction 2022!,UCVEWFrDlFd3qFXCEz8-98Vw,Tyler Hill,2022-06-25T17:21:08Z,If you are trading in your typical Centralized Exchanges you are losing up to 40% on every single gain that you make due to taxes.
79cm_KM2-RA,Polygon Announcing MAJOR Product On This Date! - Polygon MATIC Update,UCt-QQCq4XI3FDI3xSAZ2dLA,Narb Trading,2022-06-22T20:00:03Z,Welcome back to another Polygon MATIC update video! Follow me on Twitter: https://twitter.com/NarbTrading TIMESTAMPS: 0:00 ...
nujqhxv9yF8,A guide to the first 15 seconds of every game,UCuVxaQDraOja6xKidcmoufA,Polygon,2021-11-04T18:00:14Z,"When you switch on a video game, you see a bunch of logos and stuff you might not recognize. Welcome to the exciting world of ..."
wdl45TCu2H8,Polygon Surges +17% IN A DAY!,UCviqt5aaucA1jP3qFmorZLQ,Crypto Jebb,2022-06-23T18:45:03Z,In this video We take a look at Polygon and why it may have rallied! JOIN THE CLUB! https://clubdefi.com/join-the-club Use our ...
2n3cQ_cPhOM,The MASSIVE Potential of Polygon $MATIC,UCi7egjf0JDHuhznWugXq4hA,Coinsider,2021-12-30T16:00:04Z,"I used to be 'Meh' about Polygon MATIC, but after their recent moves especially with ZK technology and rollups, I am SO BULLISH ..."
xZkSPbLC2pM,Polygon Integrates With Coinbase! - Polygon MATIC Update,UCt-QQCq4XI3FDI3xSAZ2dLA,Narb Trading,2022-06-24T18:31:02Z,Welcome back to another Polygon MATIC update video! Follow me on Twitter: https://twitter.com/NarbTrading TIMESTAMPS: 0:00 ...
0Y0jhCnec5M,Crypto Crash Survivors Could Become MASSIVE! Solana Phone And Polygon (MATIC) News Pump Crypto🔥,UCUr_YzOB7pp50F4r1KJ7Dag,My Financial Friend,2022-06-23T20:14:06Z,Get $10 when you trade your first $100 and save 10% on fees with the links below! FTX US Exchange (Advanced): ...
Jdku4bOULko,POLYGON TOP 10 CRYPTOCURRENCY NEXT BULL MARKET? THESE PARTNERSHIPS WILL MAKE SURE OF THAT!,UC7htv7NaV5LBGnyXcT6n4iQ,AuzSOME Austin,2022-06-14T02:30:03Z,POLYGON TOP 10 CRYPTOCURRENCY NEXT BULL MARKET? THESE PARTNERSHIPS WILL MAKE SURE OF THAT! What's ...
ffvYMrNIspY,Polygon (Matic): Is it REALLY going to take over?,UCLr9nHPNpj7U3096nEo8Qfg,Max Maher,2021-07-09T15:24:04Z,Polygon (Matic) Explained in Plain English. Matic Analysis. Matic Crypto. Join Finova! (formerly Patreon): ...
5_NJ07TeBPM,Polygon Metrics Increase &amp; NEW Product Coming Soon! - Polygon MATIC Update,UCt-QQCq4XI3FDI3xSAZ2dLA,Narb Trading,2022-06-16T19:30:00Z,Welcome back to another Polygon MATIC update video! Polygon Alpha Podcast: https://t.co/LGbPuuVIUt Follow me on Twitter: ...
spUVAyN5NSw,Polygon - Liquicity Festival 2019,UCdesO1i_Sp6BAvwBuTMjCWQ,Liquicity Events,2020-04-07T14:25:42Z,Join Liquicity Festival 2020 https://www.facebook.com/events/328709668006751 https://festival.liquicity.com/ Thank you for ...
kMfFPbQjgnY,I hate dogs (in Elden Ring),UCuVxaQDraOja6xKidcmoufA,Polygon,2022-06-19T18:00:26Z,Elden Ring's dogs are some of the most annoying enemies for me to wrap my head around in a fight. Even hundreds of hours into ...
rPzcMWDYX4c,MATIC ДЕЛАЕТ ЗАПУСК POLYGON ID! ВЕРИФИКАЦИЯ БЕЗ ВЕРИФИКАЦИИ! ПАМП 600% НЕИЗБЕЖЕН? УСПЕЙ В РАКЕТУ!,UCosyiC78C-w4U-eRnhbpu3A,GoldMAN Trading,2022-06-28T14:00:32Z,В данном видеоролике обсудим запуск Polygon ID от MATIC: 1. Почему MATIC делает запуск Polygon ID и для чего? 2.
0-2xyQPAU7o,WOW! POLYGON MATIC UP 55% AFTER GREAT NEWS! Should We Buy Polygon Matic Now? Matic Price Prediction!,UCVEWFrDlFd3qFXCEz8-98Vw,Tyler Hill,2022-06-23T16:27:08Z,If you are trading in your typical Centralized Exchanges you are losing up to 40% on every single gain that you make due to taxes.
