id,title,channel_id,channel_name,published_date,description
wQiA2AN-0iE,✅ CARDANO (ADA) COMIENZA EL HARD FORK DE BASIL EL 3 DE JULIO | CARDANO (ADA) NOTICIAS DE CARDANO ADA,UC9vyikDT5mgEuc40_bcx_Tw,Crypto Network,2022-06-28T22:11:09Z,"Input-Output (IO), la compañía detrás de la cadena de bloques de Cardano, anunció hoy que presentó la tan esperada propuesta ..."
NcgfyBPA0pE,✅COMPRAR O ESPERAR A LA CAÍDA?😱Noticias Criptomonedas Hoy | Cardano | BTC | Polkadot | Solana | ETH,UC-aa-e1LhITL9NmwhX2SdSQ,Punto Cripto,2022-06-28T19:10:48Z,Cuidado las ballenas están sacando dinero del criptomercado Están manipulando el precio de Polkadot Gigante bancario ...
UMUztLQNqSI,What is Cardano? ADA Explained with Animations,UCsYYksPHiGqXHPoHI-fm5sg,Whiteboard Crypto,2021-08-28T13:00:09Z,What is Cardano? Cardano is a blockchain created with the help of Charles Hoskinson to solve 3 main problems he saw in other ...
HlEtI0QutEs,✅BOMBA CARDANO A LA LUNA  🚀 Noticias Criptomonedas HOY Cardano | Bitcoin | Ethereum | XRP | Terra,UCEFyA2CU9tchzAiqhuBiUQg,Portal Cripto,2022-06-28T14:35:03Z,"El precio de Cardano explotará por esta razón Las 5 principales criptomonedas para observar esta semana: BTC, UNI, XLM, ..."
XdfI_q41sWk,🚨SE VA A PERDER MUCHO DINERO ✅Noticias Criptomonedas (HOY) CARDANO | BITCOIN | SOLANA | POLKADOT,UCccJ73p62TFlX1ImgWEdp4g,Informe Crypto,2022-06-28T22:00:15Z,El PRECIO de BITCOIN y las CRIPTOMONEDAS pueden SUBIR! ¿El DINERO INTELIGENTE va a PROVOCAR una CAÍDA para ...
7dEq6AWmd6E,"Cardano (ADA) - Análise de hoje, 28/06/2022! #ADA #Cardano #BTC #bitcoin #XRP #ripple #BNB #Binance",UCY3HJfADCXTiF9kMGH5zrMg,Trade with Renato Ulianov,2022-06-28T11:20:35Z,ASSINE AGORA Club ORO (R$300/mês): https://pay.kiwify.com.br/9QfSuK3 COMPRE 'Curso RENATO ULIANOV Análise ...
BoPu0PHBSCk,"Drop, Pump &amp; CRASH! Is ADA About To Shock Everyone? Cardano Price Prediction",UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-27T14:00:05Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
an3MylQ8PvA,Here’s Why Cardano Will Become The Market Leader!,UCblsfbN7i0ocK-IjGcPs8XA,Hone Crypto,2022-06-26T23:15:00Z,"Our Crypto Course & Social Media: https://linktr.ee/honecrypto Given the ever-increasing interest in the project, it's difficult not to ..."
gvHbUlX0164,Watch Cardano Founder Explain Crypto Regulation to Congress,UCmKtn_HvpfbTu3QV4lhJIMw,CNET Highlights,2022-06-23T15:29:24Z,"At a Congressional hearing, Cardano founder Charles Hoskinson testifies about the current regulatory landscape for ..."
_X1PdvxTmZk,🚨ALGO ENORME VA A SUCEDER ✅Análisis Criptomonedas (HOY) CARDANO | BITCOIN | ETHEREUM | SOLANA,UCccJ73p62TFlX1ImgWEdp4g,Informe Crypto,2022-06-27T22:00:22Z,El PRECIO de BITCOIN y las CRIPTOMONEDAS pueden SUBIR! ¿El DINERO INTELIGENTE va a PROVOCAR una CAÍDA para ...
FTD_0b8K5RA,Watch Cardano Founder&#39;s Opening Remarks on Crypto Regulation,UCmKtn_HvpfbTu3QV4lhJIMw,CNET Highlights,2022-06-23T15:16:11Z,"At a Congressional hearing, Cardano founder Charles Hoskinson testifies about the future of digital asset regulation."
kWXbKC9v3E8,Cardano Could Be The Winner Of The Bear Market!,UCttYMMYBsZ-BkzS93VRgu9A,CoinPicks,2022-06-27T22:00:30Z,This is a Cardano Update. Marty goes over news revolved around ADA and Charles Hoskinson as well as some quick price action ...
h0O9P9oN4CM,Cardano: Comparing The Bear Markets,UCRvqjQPSeaWn-uEx-w0XOIg,Benjamin Cowen,2022-06-24T14:27:18Z,"Comparing bear markets may not be the most fun exercise, but it could help us to keep our short-term expectations in check, while ..."
y1knyW5OpeA,Cardano ADA Price Breakout Coming!,UCxQTt84R2XMawkuavvL9L7g,Micro Investor,2022-06-27T01:33:57Z,cardano #ada price is about to pass the 200 EMA when we compare it to ADA/BTC. ADA has already passed the 200 when we ...
n9zVo5PG8Ws,Cardano: Good &amp; Bad News,UClWUQqWTL6xSK2Bx1bRlKPw,Michael Wrubel,2022-06-22T18:47:38Z,Get Up To $5000 On Fairdesk Crypto Exchange: https://bit.ly/38ky5YV 0:00 Intro 0:18 Crypto Market & Liquidations 1:36 How Low ...
o7VTO_GmWPQ,Cardano (ADA) &amp; Contagion | Cardano Rumor Rundown #378,UCWnSP49DJf-G9E0VfqDdBCA,Army of Spies,2022-06-27T06:00:25Z,Join the Army of Spies Stake Pool (Ticker: AOS)!!!! ---------------------------------------------------------- Am I the only one noticing a theme ...
_x8495sw1Qg,CARDANO FOUNDER EXPLAINS CRYPTOCURRENCY REGULATIONS to US CONGRESS,UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-23T21:35:57Z,Charles Hoskinson EDUCATES Congress on best crypto regulations for America. This affects the WHOLE crypto industry!
CGerogBiRpk,Cardano: ADA Still Have Potential?! Here&#39;s What&#39;s Up!!,UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-05-05T15:24:32Z,k Giveaway! https://t.me/cbinsider/1919 Insider Info in my Socials https://guy.coinbureau.com/socials/ “ADA Moon” Shirt ...
lWVmOTKyrWc,Cardano: This Changes Everything (DAMN),UClWUQqWTL6xSK2Bx1bRlKPw,Michael Wrubel,2022-06-09T19:13:38Z,Register on Vauld: https://mobile.vauld.me/Mr0X/MichaelWrubel Vauld: https://www.vauld.com/ Vauld Twitter: ...
KNfWQBLwhL4,CARDANO VASIL HARDFORK! IS THIS THE ETHEREUM KILLER?,UCvHDt3lyM1reNScOk9XLXpw,The Adam Bergman Show.,2022-06-27T14:17:04Z,CARDANO VASIL HARDFORK! IS THIS THE ETHEREUM KILLER? LINK TO PATRON!
h1s0LDfmjIM,Cardano: ADA Potential In 2022?! My Take!!,UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-01-06T16:14:47Z,Insider Info in my Socials https://guy.coinbureau.com/socials/ Get The Hottest Crypto Deals ...
-soHcSuMjko,Cardano Charts You Haven&#39;t Seen - ADA Crypto,UCfQaLLoJYaxg9ZNJVHCR9Lg,Gerhard - Bitcoin Strategy,2022-06-26T13:15:00Z,Premium Membership: https://the-bitcoin-strategy.com My Chart Software: https://the-bitcoin-strategy.com/tradingview My ...
P0eRJQhXRRw,The Whole Crypto Market is in Danger of Collapsing (Altcoins May Get Crushed),UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-26T22:29:32Z,"Will The Fed keep raising rates? Bitcoin or altcoins in 2022? Let's discuss the LATEST cryptocurrency news for bitcoin, ethereum, ..."
kMc7CIh2Fl4,You Need This Amount Of Cardano Before 14 July!,UCxe1IY7JCYfazsCd_WCzjvQ,Cardano News,2022-06-21T16:15:01Z,"You Need This Amount Of Cardano Before 14 July! In this video, Cardano (ADA) is discussed. See the ADA News, what Cardano ..."
_nR6wuO2uSs,Building together: the Story of Cardano,UCBJ0p9aCW-W82TwNM-z3V2w,IOHK,2022-06-22T11:34:06Z,Cardano is a decentralized ecosystem with the goal of becoming the financial operating system for the entire world. Built on first ...
yxd42kzfxTM,Cathie Wood: NO ONE Will Be Able To Buy Cardano (ADA) After 3 July!,UCxe1IY7JCYfazsCd_WCzjvQ,Cardano News,2022-06-18T16:15:01Z,"Cathie Wood: NO ONE Will Be Able To Buy Cardano (ADA) After 3 July! In this video, Cardano (ADA) is discussed. See the ADA ..."
RpiR6IsN0Uk,Will Cardano RAGE PUMP on VASIL MOTHER FORKER ?! ADA PARABOLIC? 🚀,UCAPZE9MuL93Cgir-lyM9VAQ,Wallace Inc,2022-06-27T19:45:10Z,"Want to 100X? Secret Link ▻ https://bit.ly/WallaceInc Partnerships and Sponsors: Wallaceincpromo@gmail.com ▻Try Kucoin, the ..."
G5PCxOuKDUA,Cardano Stands Out Again,UCjemQfjaXAzA-95RKoy9n_g,BitBoy Crypto,2022-06-26T11:00:13Z,"Charles Hoskinson chimes in on algorithmic stable coins amidst liquidity issues, bank runs, and failed protocols. Learn more ..."
WzQGX178vPQ,Cardano ADA Price News Today - Elliott Wave Technical Analysis and Price Now! Price Prediction!,UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-26T22:30:02Z,Cardano ADA Price News Today - Elliott Wave Technical Analysis and Price Now! Price Prediction! In this video I talk about the ...
2ryWHLnbjyg,CARDANO ADA PRICE PREDICTION 2022 - ADA VASIL HARD FORK ON SCHEDULE - CARDANO HONEST ANALYSIS,UCv7eSSInBPoWlnngdPGX-8g,unisonfinance,2022-06-28T13:00:02Z,Get access to our trades and discord group here: https://bit.ly/2SAG4sJ ⚡  ✓ LEARN MY STRATEGY FROM ME AND ...
ca4tUdZyqnI,"Owning Just 10,000 Cardano (ADA) Will Be Life Changing By 2030 (INSANE PREDICTION)",UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-08T18:00:13Z,Is Cardano (ADA) a good investment in 2022? How much will Cardano be worth in 2030? Today we are joined by Crypto Jebb to ...
Sq-gcfOo4xo,Cardano Update - Unfassbare News | ADA Preistalk,UCOd6VywdPhSLDasajOPCx7g,Cardano Kanal,2022-06-27T09:31:51Z,"Hey Freunde, wie jede Woche ein neues #Cardano Update, wo wir aktuelle News und den #ADA Preis besprechen. #deutsch ..."
