id,title,channel_id,channel_name,published_date,description
nn76oBPlHmM,MY BITCOIN &amp; ETHEREUM STRATEGY REVEALED!! Bitcoin News Today &amp; Ethereum Price Prediction (BTC &amp; ETH),UCgY66N1YS_G9lYMvCQko6yw,Crypto World,2022-06-28T22:25:42Z,MY BITCOIN & ETHEREUM STRATEGY REVEALED!! Bitcoin News Today & Ethereum Price Prediction (BTC & ETH) Welcome ...
XBy_dYsCsFo,ETH Price Analysis: Is Ethereum&#39;s Price Crashing Or Rallying?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-28T09:15:02Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
NJIb0c5gQ_Q,"Ethereum ETH Price News Today - Technical Analysis Update, Price Now! Elliott Wave Price Prediction!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-28T11:24:59Z,Ethereum ETH Price News Today - Technical Analysis Update and Price Now! In this video I talk about a technical analysis of the ...
ij7qt0lNQcM,"dYdX Abandoning Ethereum?! with Founder, Antonio Juliano",UCAl9Ld79qaZxp9JzEOwd3aA,Bankless,2022-06-28T19:36:42Z,"Last week, one of Ethereum's biggest L2-integrated dapps — derivatives giant dYdX — announced plans to depart Ethereum ..."
a2jpuJ05fVU,Ethereum: Bear Flag Breakdown,UCz28r8vkhJD9WhP5wmjefSw,CowboyTrades,2022-06-28T16:26:16Z,Ethereum ETH: Bear Flag Breakdown - Crypto Technical Analysis and Price Prediction #eth #ethereum Bitcoin BTC Technical ...
tAweAI8eEsc,Ethereum HOY 📅 El LARGO Camino Que ETH Tiene Por RECORRER 👉🏼 Análisis CICLO Ethereum ETH,UCKP8me8NRKaGZZHAuKSSuvA,Alex Ruiz,2022-06-28T18:08:07Z,"Hasta CUANTO puede CAER ETH? Backtesting de anteriores movimientos de Ethereum y análisis de la situación a corto, medio ..."
ri73TQZfq0Q,👉🏼 ETHEREUM COULD DROP ANOTHER 45%-55% // ETH KEY PRICE LEVELS TO BUY &amp; SELL RIGHT NOW!!,UCFkstwrug81AuLPZhV6O3BQ,Marzell Money,2022-06-27T23:23:35Z,THIS IS WHEN WE COULD EXPECT ETHEREUM TO DROP AGAIN! THIS IS MY LATEST ETH PRICE PREDICTION AND ...
kjws7qWzZuk,SEC DECLARE ETHEREUM A SECURITY? | BITCOIN &amp; CRYPTO UPDATE,UCI7M65p3A-D3P4v5qW8POxQ,CryptosRUs,2022-06-28T02:23:35Z,Today let's talk about what SEC Chair Gary Gensler said about Bitcoin and what he didn't say about Ethereum. Also an update on ...
-A_ndcSDBIE,🔥ETHEREUM: Faut-il douter ? Je GARDE CONFIANCE sur la SOLIDITÉ du projet - ANALYSE CRYPTO ETH,UCuXgThwkFpefb41aKWKqrOw,Cryptolyze,2022-06-28T11:30:00Z,ANALYSE CRYPTO ETHEREUM Le discord : https://discord.gg/YKsPHa4Rcr 15-25% APY✨ sur Midas : https://bit.ly/37uLVYb ...
ojA8iwrfPdM,Ethereum Logarithmic Regression,UCRvqjQPSeaWn-uEx-w0XOIg,Benjamin Cowen,2022-06-26T03:57:54Z,Logarithmic regression is usually a good way to model price behavior of cryptocurrencies like #Bitcoin and #Ethereum.
VGSJ7VKrW60,&quot;Most People Have No Idea What&#39;s Coming&quot; | Raoul Pal’s Last WARNING Ft. Robert Kiyosaki,UCWZg7FTpyFB9lSpk-_cVr3Q,Jamie Tree ,2022-06-27T17:00:17Z,"""Most People Have No Idea What's Coming"" | Raoul Pal's Last WARNING Ft. Robert Kiyosaki Latest Bitcoin and Ethereum ..."
w3GGos51s-I,I have Evidence BITCOIN &amp; ETHEREUM ARE GOING TO ZERO!,UCP0g6ygQkYjmog801YnNqtQ,Davincij15,2022-06-27T18:48:09Z,JOIN MY TEAM AND GET PAID http://wsot.davincij15.com When we win... What you'll receive for joining ByBit World Series of ...
WAzUb5dyU48,HUGE SIGNAL FLASHING SOON (Prepare Now)!! Bitcoin News Today &amp; Ethereum Price Prediction (BTC &amp; ETH),UCgY66N1YS_G9lYMvCQko6yw,Crypto World,2022-06-27T22:33:43Z,HUGE SIGNAL FLASHING SOON (Prepare Now)!! Bitcoin News Today & Ethereum Price Prediction (BTC & ETH) Welcome back ...
DbehNfvNrw4,ETH Price Analysis: Has Ethereum&#39;s Price Started To Crash?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-27T09:15:00Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
14wGVcMJ-r0,It looks bad... - 𝐄𝐓𝐇𝐄𝐑𝐄𝐔𝐌 𝐓𝐎𝐃𝐀𝐘- 𝐄𝐓𝐇𝐄𝐑𝐄𝐔𝐌 𝐓𝐄𝐂𝐇𝐍𝐈𝐂𝐀𝐋 𝐀𝐍𝐀𝐋𝐘𝐒𝐈𝐒 - 𝐏𝐑𝐈𝐂𝐄 𝐏𝐑𝐄𝐃𝐈𝐂𝐓𝐈𝐎𝐍,UCstSoqNZWvJHsAB7l6WpWtQ,𝐓𝐈𝐍𝐆𝐒 𝐈𝐍𝐕𝐄𝐒𝐓,2022-06-27T13:15:21Z,Follow me on Patreon - https://www.patreon.com/tingsinvest Follow me on Instagram - https://www.instagram.com/maurice_ng/ ...
TCk_XZ1WFEo,✅COLAPSO DEL 99%🚨Noticias Criptomonedas HOY Bitcoin | Ethereum | Cardano | Dogecoin | Mastercard,UCNdbtzI4nfV6vQw-35SFImQ,Espacio Cripto ,2022-06-28T10:30:06Z,CRIPTONOTICIAS HOY: ✓Bitcoin atraviesa la peor etapa por esta razón… ✓Creador de Ethereum dice que esto será el futuro…
lInjQYyG6dc,⚠️ BIG DANGER FOR BITCOIN TODAY!!!! ⚠️,UCc4Rz_T9Sb1w5rqqo9pL1Og,The Moon,2022-06-28T09:33:27Z,Up to $4500 Bybit BONUS: http://bit.ly/MoonBybit Get the BONUS & 0% Maker Fees for 30 Days if you sign up with the link above!
P0eRJQhXRRw,The Whole Crypto Market is in Danger of Collapsing (Altcoins May Get Crushed),UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-26T22:29:32Z,"Will The Fed keep raising rates? Bitcoin or altcoins in 2022? Let's discuss the LATEST cryptocurrency news for bitcoin, ethereum, ..."
9bKRIgqdWT0,The Ethereum Haters Are ALL WRONG!,UCi7egjf0JDHuhznWugXq4hA,Coinsider,2022-06-24T16:15:02Z,"The Ethereum haters are all wrong, because ETH is going to melt your face off in the next few years. This is due to the Triple ..."
OG-7ux_iLcM,🤑 ESTO PODRÍA CAMBIARLO TODO | Noticias Criptomonedas (HOY) | Bitcoin | Ethereum | Ripple,UCoRTbiqU7rWBX3gbOKh4_Gw,Criptoniano,2022-06-28T18:58:47Z,Binance (Hasta 300$ + 20% Menos de Comisiones): https://accounts.binance.com/es/register?ref=Criptoniano . En un ...
Ejyz_MLm_q0,"Ethereum ETH Price News Today - Technical Analysis Update, Price Now! Elliott Wave Price Prediction!",UCngIhBkikUe6e7tZTjpKK7Q,More Crypto Online,2022-06-27T06:15:00Z,Ethereum ETH Price News Today - Technical Analysis Update and Price Now! In this video I talk about a technical analysis of the ...
_X1PdvxTmZk,🚨ALGO ENORME VA A SUCEDER ✅Análisis Criptomonedas (HOY) CARDANO | BITCOIN | ETHEREUM | SOLANA,UCccJ73p62TFlX1ImgWEdp4g,Informe Crypto,2022-06-27T22:00:22Z,El PRECIO de BITCOIN y las CRIPTOMONEDAS pueden SUBIR! ¿El DINERO INTELIGENTE va a PROVOCAR una CAÍDA para ...
VHJjcJYEstY,CRYPTO: IT&#39;S ALL GONNA BLOW.  *URGENT WARNING* on the Ethereum 2.0 Merge.,UC4xKdmAXFh4ACyhpiQ_3qBw,TechLead,2022-06-09T21:31:36Z,Ex-Google TechLead issues an urgent warning on the Ethereum 2.0 Merge and the crypto markets. [NEW] Join me in DeFi Pro ...
ri4nwFBkck8,🔴Pay Attention: Critical Ethereum Update Next Week!,UCY0xL8V6NzzFcwzHCgB8orQ,Dapp University,2022-06-23T15:24:38Z,Become an in-demand blockchain MASTER: https://dappuniversity.com/bootcamp 00:00 - Intro 01:07 - Pay Attention: Critical ...
VBQloFC0P3k,The Next Crypto Bull Run... Will Make Fortunes!,UCz4XY6NPKaMUWNWMONTw3NQ,Investing Made Simple - Nathan Sloan,2022-06-23T18:00:10Z,To register with FTX and get 5% off all your trading fees: US People = https://bit.ly/FTX-US-Nathan International ...
vrVwZTF7yGA,"BITCOIN (BTC) PODE CAIR MAIS - ANALISE BITCOIN HOJE, ETHEREUM (ETH) E CARDANO (ADA)",UCoNkJtAvRbc0t_KR8PSNs8w,Yubb,2022-06-27T00:24:31Z,[GRATUITO] EVENTO À PROVA DE FOGO: https://bit.ly/3mvyg79 O momento decisivo nas criptomoedas para transformar o caos ...
HSpEomWpvjA,STRONG UPSIDE FOR ETHEREUM! ETHERUM PRICE PREDICTION!,UCM5oQBEF59122yTblKUzCHQ,Austin Hilton,2022-06-26T23:45:00Z,STRONG UPSIDE FOR ETHEREUM! ETHERUM PRICE PREDICTION! CLEARCRYPTOS: https://twitter.com/ClearCryptos RICH ...
Vmtw3ffbZ4M,Is Ethereum&#39;s Price About To Crash?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-26T09:15:04Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
tOcgN88U2QM,Wann überholen ADA &amp; XRP Ethereum !?,UCeJbCiHNpvA2X3s62sJj5Kg,CryptoHeroesLIVE,2022-06-27T17:53:01Z,Hier kaufen wir unsere Kryptos: Bitvavo - Die niedrigsten Gebühren auf dem Markt: [Nutze unseren Link und zahle KEINE ...
2M9amLz4dY8,NOW is the BEST TIME to BUY BITCOIN!!! HUGE Ethereum Upgrade WEDNESDAY!!!,UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-25T22:28:59Z,"Bitcoin Market Analysis, Ethereum Upgrade, + Crypto News (Shopify & Ebay GOING BIG into NFTs!!) Not financial advice. Just info ..."
DR6BASA4kos,Bitcoin/Ethereum/Coinbase - Die Kryptobörse kann Pleite gehen!,UC3AdN1bEmEonuSwXNS8LixQ,HKCM,2022-06-26T17:45:00Z,"In diesem Video spricht Philip Hopf über Bitcoin BTC, Ethereum ETH und Coinbase! Unsere HKCM Analyse Unsere Analysen ..."
YyyBMls7Tp4,🚨NEXT MOVE FOR BITCOIN AND ETHEREUM!? (Live Analysis),UCNHz224-6zLSFgMUju__wwQ,Andy Bitcoinsensus,2022-06-28T09:47:37Z,Bybit: https://www.bitcoinsensus.com/bybit Up to $4'450 in Bonus + 0% Maker Fee for 30 days Phemex: ...
bCRtB-U5C88,🚨WARNING! BITCOIN AND ETHEREUM PRICE EXHAUSTION!,UCNHz224-6zLSFgMUju__wwQ,Andy Bitcoinsensus,2022-06-26T14:53:56Z,Bybit: https://www.bitcoinsensus.com/bybit Up to $4'450 in Bonus + 0% Maker Fee for 30 days Phemex: ...
S224BpKEHe4,"SEC GARY GENSLER BITCOIN, ETHEREUM &amp; RIPPLE XRP - TETHER USDT HEDGEFUND SHORT - FTX ROBINHOOD",UCjpkwsuHgYx9fBE0ojsJ_-w,Thinking Crypto,2022-06-28T02:16:06Z,SEC chair Gary Gensler once again said Bitcoin is a commodity and other cryptocurrencies are securities. He did not speak about ...
QP-2zy5H408,"Ethereum (ETH) - Análise de hoje, 28/06/2022 #ETH #Ethereum #BTC #bitcoin #XRP #vitalik #ETH #BNB",UCY3HJfADCXTiF9kMGH5zrMg,Trade with Renato Ulianov,2022-06-28T15:03:14Z,COMPRE: Sala ORO de Sinais Binance para aumento de posição em BTC (R$ 300/mês): https://pay.kiwify.com.br/9QfSuK3 ...
9gzND5_Cypo,Ethereum will FLIP Bitcoin &amp; CARDANO to be #1 Crypto!,UCbLhGKVY-bJPcawebgtNfbw,Altcoin Daily,2022-06-23T19:01:26Z,"Early Bitcoin Believer Davincij15 on WHY he is betting BIG on Ethereum. Ethereum vs Cardano, Solana, etc. What is the better ..."
TF0Kn_dlEsY,Will Ethereum&#39;s Price Pump One Last Time Before Crash?,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-24T09:15:01Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
6-1XD51RpEk,Bitcoin &amp; Ethereum Huge News | Coinbase in Big Trouble,UCnMn36GT_H0X-w5_ckLtlgQ,Financial Education,2022-06-24T07:57:05Z,Get up to $100 in complimentary crypto signing up & Trading with this link for FTX US and use referral code “HolySmokas” ...
ysTlSC9z2l0,Ethereum&#39;s Price Pump Almost Over and Then ...,UCd4Ys__EL_gbJrYq6JscrAw,Cheeky Crypto,2022-06-25T09:15:03Z,LOOKING FOR MORE? Our NFT Project https://www.cheekyverse.com/ Our Cheeky Podcast https://bit.ly/3NkJGWt ...
M8oa45dycv0,ETHEREUM Update Today - No One Is Showing You This Ethereum Chart,UCojKnjrW3D5wT81MMm8l4EA,The House Of Crypto,2022-06-26T10:51:48Z,Ethereum price prediction is becoming increasingly easy. Stop following indicators and just understand the eth supply and ...
