id,title,channel_id,channel_name,published_date,description
EzzK0bKdS-g,Crypto.com JUST CHANGED EARN AGAIN! SHIBA INU HOLDERS MAD,UCI8hkLeh1hXGwi4YKk9X3AA,Oscar Ramos,2022-06-28T14:18:09Z,Crypto.com JUST CHANGED EARN AGAIN! SHIBA INU HOLDERS MAD This video is not sponsored ✓ Join the Discord Server ...
llQfGFYuHY0,BILAN DU BULLRUN - 5 LECONS A RETENIR POUR PREPARER LE PROCHAIN,UCF09Jbsxb7x6lJ5imkapHNA,Julien Roman,2022-06-28T15:30:08Z,"C'est l'heure du bilan, qu'est ce que j'ai fais de bien, de pas bien lors du bullrun afin de préparer correctement le prochain."
DQLTwyGe-Vc,Why Gala Games WILL Blow UP! | NEXT 100X | $GALA Crypto Price Prediction,UC9JaJVprqmFUN2iwAcwinjg,Classy Crypto Gaming,2022-06-28T19:31:34Z,Why Gala Games WILL Blow UP! | $GALA Crypto Price Prediction | In this video I go over Gala Games & how many of the games ...
_wQd_Jpn9vI,URGENT! PREPARE FOR THIS CRASH TO GET WORSE!,UCMtJYS0PrtiUwlk6zjGDEMA,EllioTrades Crypto,2022-06-28T22:10:01Z,Sign Up for FTX: https://ftx.us/home/#a=elliotrades Users will receives $15 on first convert trades of over $150 free and 10% off on ...
CgnjugKFMBA,🔥 CRYPTO &amp; BITCOIN CRASH très bientôt ? 🔥,UCKffaugnQVKp3G0hrhP-tew,Czero (crypto monnaie - metaverse),2022-06-28T12:01:05Z,CRYPTO & BITCOIN CRASH très bientôt ? Voici pourquoi il faut vraiment pas s'emballer en ce moment pour les crypto monnaies ...
LBFqq_NQY-M,"Warning : it&#39;s coming , Crypto Crash July 4th weekend?",UCo0pfxcIxqqNRY3i_sbesIQ,Myles G Investments,2022-06-28T18:07:44Z,PATREON: MOST PROFITABLE CRYPTO TRADE ALERTS ON THE INTERNET AND MUCH MORE:HTTPS://WWW.PATREON.
2_TK1Go8clQ,We&#39;re Heading To $0 | Explained,UCGy7SkBjcIAgTiwkXEtPnYg,Andrei Jikh,2022-06-27T22:15:00Z,Explaining how crypto and Bitcoin is all headed to $0: ▻ Skip the waitlist and invest in blue-chip art for the very first time by ...
Z0lyOb7igVQ,BITCOIN: ⚠️ HUGE WARNING!!!!!!!!!!!!!,UCBkGMys0mYl3Myxh3CTsASA,MMCrypto,2022-06-28T14:15:29Z,Did bitcoin hit bottom? Bitcoin is falling back down. I will do btc technical price analysis for Bitcoin. ~$10'000 BONUSES BELOW!
6Co7jdb6XRM,TERRA LUNA CLASSIC &amp; UST PUMPING! HOW HIGH WILL $LUNC &amp; $USTC GO?,UCftxsv8P_Hz32KJuiVQ_0Wg,A Chain of Blocks,2022-06-28T19:02:19Z,WHY IS #LUNA CLASSIC & #UST PUMPING? TERRA LUNA BURN UPDATE! BINANCE to BURN LUNA CLASSIC & USTC?
iq9peJBqUYI,🚨MORNING SETUPS BITCOIN AND CRYPTO LIVE (Must watch...),UCGadbHPeZP_mQGNOtabaGAg,Nathalie Bitcoinsensus,2022-06-29T07:02:27Z,Bybit: https://www.bitcoinsensus.com/bybit Up to $4450 in BONUS   Phemex: https://www.bitcoinsensus.com/phemex Up to ...
kjws7qWzZuk,SEC DECLARE ETHEREUM A SECURITY? | BITCOIN &amp; CRYPTO UPDATE,UCI7M65p3A-D3P4v5qW8POxQ,CryptosRUs,2022-06-28T02:23:35Z,Today let's talk about what SEC Chair Gary Gensler said about Bitcoin and what he didn't say about Ethereum. Also an update on ...
3bAvAlCIVTI,DIP keeps Dipping | Bear Market Investing Crypto Stock Strategy | Crypto Jargon,UCSxjMb2OIobraWIljViiW8w,Crypto Jargon,2022-06-28T13:41:29Z,Want to learn how to read charts? Get my technical analysis course : LOWEST PRICE EVER ON MY Course- ...
Y2RpT0ImlGs,"Crypto News: Harmony, Celsius, Voyager, Solana, FATF &amp; MORE!!",UCqK_GSMbpiV8spgD3ZGloSw,Coin Bureau,2022-06-27T14:07:24Z,Get The Hottest Crypto Deals https://guy.coinbureau.com/deals/ Insider Info in my Socials ...
EpYLNjEVHHU,Raoul Pal - Why Everything May Go Down The Toilet,UClMW7w5LIPCr98Hw17GeiYQ,Savvy Finance,2022-06-28T14:05:27Z,Raoul Pal - Why Everything May Go Down The Toilet Get Your $100 Bonus With iTrust Capital IRA Crypto Account: ...
FE28SudaKeA,APA YANG HARUS DILAKUKAN?! LONG ATAU SHORT BITCOIN?! UPDATE ANALISA MARKET CRYPTO TERBARU!!,UCAB3lNPczvb_NGF8ygYNnMQ,Michael Wyann,2022-06-28T14:28:29Z,"Halo semuanya, di video ini kita akan membahas update seputar market crypto, apa yang sebaiknya kita lakukan? apakah kita ..."
_YuoIwgWKJw,I&#39;d Sell ALL Of THIS Crypto Right Now! FTX Buying Robinhood?,UCUr_YzOB7pp50F4r1KJ7Dag,My Financial Friend,2022-06-27T20:18:47Z,Get $10 when you trade your first $100 and save 10% on fees with the links below! FTX US Exchange (Advanced): ...
PYsy9UsilAc,LA SEULE CRYPTO EPARGNÉE PAR LA RÉGULATION ?  ACTUS CRYPTOMONNAIES  BITCOIN ETHEREUM 28/06,UC7t8V-dJPWfmAXEK2tvma1A,Crypto Flash France,2022-06-28T21:37:09Z,Inscription à Bybit pour profiter de l'offre de Bonus Premier dépôt (jusqu'à 3000$) ✓ Étape 1) S'inscrire avec ce lien ...
m8dU7r5TgMY,LUNC WILL DROP A ZERO! TERRA LUNA CLASSIC BULLISH NEWS!,UCI8hkLeh1hXGwi4YKk9X3AA,Oscar Ramos,2022-06-28T17:19:01Z,LUNC WILL DROP A ZERO! TERRA LUNA CLASSIC BULLISH NEWS! ✓ Join the Discord Server and Patreon Fam: Know all my ...
SCpgrU_GmGI,Crypto Market Update: Fire Sales and Dark Clouds,UClgJyzwGs-GyaNxUHcLZrkg,InvestAnswers,2022-06-27T22:25:46Z,Bitcoin #Ethereum #Tether #Tesla #GBTC #Coinbase #FTX #FireSale #Crypto DISCLAIMER: The information contained in this ...
VOuu37Jvm8k,WHAT THEY DON&#39;T WANT YOU TO KNOW HAPPENING BEHIND THE SCENES FOR BITCOIN....,UCgBQ6YsN4oUTjbAvIwCFLog,Tyler S,2022-06-28T16:51:12Z,JOIN OUR TEAM BELOW TO COMPETE FOR $8M PRIZE POOL + 20% OFF TRADING FEES + $4000+ BONUS ...
FGr2P6eEmHQ,MICHAEL SAYLOR SALVERA&#39; BITCOIN? Crypto.com toglie dal crypto earn Shiba/Doge/Tezos/Flow + altre 10!,UChkzwqfPPTPnuSef26idqcg,Mind-The-Chart,2022-06-28T15:00:16Z,LINK IMPORTANTI   Website: https://mindthechartrading.com Anubit Defi: https://twitter.com/MTCAnubit I Nostri Corsi: ...
h_AOE_F1UTI,"Top 5 Ways To $10,000 BITCOIN (More Stimulus Checks INCOMING)",UCjemQfjaXAzA-95RKoy9n_g,BitBoy Crypto,2022-06-28T16:40:56Z,"In this video, we will discuss the price of Bitcoin, Ethereum, and the top altcoins. We'll take a look at the cryptocurrency markets ..."
ol7mdUEdWaA,Caution Bitcoin TRAP: Crypto Trading in MAJOR Economic “Reset”,UCIb34uXDsfTq4PJKW0eztkA,Jason Pizzino,2022-06-28T02:26:17Z,Free $4450 ByBit Deposit Bonus if using this Link → https://partner.bybit.com/b/pizza ByBit World Series Of Trading with “Crypto ...
N-HQAzH966Q,CRYPTO INVESTMENTS LAMBORGHINI GIVEAWAY #CRYPTO,UCmYQt612oBcabNahReyEI7w,CRYPTO INVESTMENTS,2022-06-29T08:06:23Z,invest and win LAMBORGHINI: https://bit.ly/3mgIeJq ✓ Up to 63.70% per Year ✓ Fixed Risk Limit ✓ Unique Mechanism ...
rh3OZBk08HI,"Top Crypto Q&#39;s of the Week: Bitcoin, Crypto, Quantum, Energy, Div Stocks &amp; More",UClgJyzwGs-GyaNxUHcLZrkg,InvestAnswers,2022-06-26T19:47:19Z,Bitcoin #Ethereum #Solana #PhilipMorris #Quantum #L2onBTC #Allocations #gbtc DISCLAIMER: The information contained in ...
lWwG3n0FnIQ,ATTENDEZ-VOUS À CE GROS MOUVEMENT DU BITCOIN D&#39;ICI 72H... [Regardez Avant Le 1er Juillet],UCk_TebOGB1eG-SrTMGGbyrA,Satoshi Stacker FR,2022-06-28T10:31:34Z,TRADE AVEC MOI SUR BYBIT - WSOT: https://bit.ly/3xCdkBH JUSQU'À 9030$ EN BONUS PLUS BAS! ~~~~~ Les 2 Meilleures ...
